title,price,rating,reviews_count,free_delivery,deal_badge,amoled,hd_display,lcd,oled,gps,bluetooth,calling,alexa,heart_rate,spo2,sleep,blood_oxygen,sports,fitness_tracker,step_counter,waterproof,ip68,ip67,5atm,men,women,kids,short_name,price_segment,is_popular
"smart watch for men women(answer/make calls), 1.96"" hd smartwatch, fitness tracker with 110+ sport modes, ip68 waterproof, heart rate/sleep/step monitor, pedometer, activity tracker for android ios",4439.0,4.2,74.0,True,,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,smart watch for men women(answer/make,Mid-Range,0
"punnkfunnk h18 pro smartwatch for men & women | 2.01"" hd tft display | bluetooth calling | heart rate & spo2 monitor | long battery life | ip67 fitness watch with multiple sports modes- (metal silver)",949.0,3.6,12.0,True,,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,1,1,0,punnkfunnk h18 pro smartwatch for,Budget,0
"boat wave sigma 3 w/turn-by-turn navigation, 2.01"" hd display, bluetooth calling, crest+ os, qr tray, watch face studio, coins, emergency sos smart watch for men & women(rustic rose)",1499.0,3.8,4800.0,True,,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,boat wave sigma 3 w/turn-by-turn,Budget,0
"military smartwatch for men,relojes para hombres 100 sports modes(answer/dial calls), ip67 waterproof fitness watch, pressure for android and ios,2.01''hd diy screen smartwatch (black)",7121.0,4.2,20.0,True,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,"military smartwatch for men,relojes para",Premium,0
"smart watch for men women (built-in gps), bluetooth call smartwatches, amoled display fitness tracker with 3atm waterproof pedometer/calories/heart rate/sleep monitor for ios & android",12929.0,3.9,181.0,True,,1,0,0,1,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,smart watch for men women,Premium,0
"gamesir gendiva smartwatch for women with bluetooth calling, 1.69” amoled display, 100+ sports modes, health & sleep monitor, voice assistant, ip68 waterproof, long battery life,(maroon)",1299.0,3.8,41.0,True,Limited time deal,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,gamesir gendiva smartwatch for women,Budget,0
"boat storm infinity plus w/20 days extensive battery life, huge 680 mah, only charge once a month, 1.96"" display, functional crown, multiple sports modes, smart watch for man & woman (sports black)",1699.0,4.0,873.0,True,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,boat storm infinity plus w/20,Budget,0
"punnkfunnk glavito round dial smartwatch 1.49"" amoled display, 100+ sports modes, health tracking, bluetooth calling, functional crown control, 100+ watch faces for men & women (millanese silver)",1206.0,2.9,32.0,True,,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,punnkfunnk glavito round dial smartwatch,Budget,0
"punnkfunnk musk safeguard 5g/4g kids smart watch with sim calling, gps tracker, video call, sos alerts, face unlock, games, ip67, 800mah battery, voice chat, maps(black)",2899.0,3.8,28.0,True,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,punnkfunnk musk safeguard 5g/4g kids,Budget,0
"gamesir h20 pro combo 1.5"" smartwatch for men & women with bluetooth calling, 100h battery, gps, health monitoring, 5 straps, tws earbuds, ip68 waterproof, android & ios compatible(black)",1399.0,3.0,4.0,True,Limited time deal,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,"gamesir h20 pro combo 1.5""",Budget,0
"gamesir evo vista premium metal smartwatch, 1.3” hd display bluetooth calling, fitness & sleep tracker, 100+ sports modes, ip67 waterproof compatible with android & ios (maroon)",1399.0,3.3,133.0,True,Limited time deal,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,gamesir evo vista premium metal,Budget,0
"punnkfunnk h9 metal smart watch 2.01"" tft display, bluetooth 5.0 with 100+ sports mode, heart rate & blood oxygen monitor, call & message reminders compatible with android & ios (metal grey)",979.0,3.7,227.0,True,Limited time deal,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,punnkfunnk h9 metal smart watch,Budget,0
"playzoom 2 kids smartwatch & headphones - video camera selfies stem learning educational fun games, mp3 music player audio books touch screen sports digital watch gift for kids toddlers boys girls",9800.0,4.0,89.0,True,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,playzoom 2 kids smartwatch &,Premium,0
"smart watch(answer/make call), 1.96"" hd smartwatch for men women, 2025 fitness watch with 110+ sport modes/heart rate/sleep monitor/pedometer, ip68 waterproof fitness activity tracker for android ios",3961.0,4.0,30.0,True,,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,"smart watch(answer/make call), 1.96"" hd",Mid-Range,0
"smart watch, 2.01” hd smart watches for women, fitness tracker watch with blood pressure/heart rate/sleep monitor, bluetooth 5.2 smartwatch for android/ios phones, ip67 waterproof sport watch (pink)",4923.0,4.1,405.0,True,,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,"smart watch, 2.01” hd smart",Mid-Range,0
"meplay kids smart watch m1 - sim enabled works with airtel, vi & bsnl/mtnl, 2-way voice calling, class mode, sos, long lasting battery(berry blue)",1173.0,3.0,24.0,True,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,meplay kids smart watch m1,Budget,0
"smart fitness d-115 watch for xiaomi mi 10 5g original sports touchscreen smart watch bluetooth 1.3"" smart watch led with daily activity tracker, heart rate h sleep monitorer (d-115)",999.0,2.6,3.0,False,,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,smart fitness d-115 watch for,Budget,0
smartwatch for women compatible for android/ios phones. health and fitness tracker with heart rate blood pressure bluetooth remote photography female menstrual cycle,15627.0,3.6,19.0,True,,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,smartwatch for women compatible for,Premium,0
"smart watch with earbuds, 2 in 1 bluetooth smart watch, 1.85"" hd ips screen smartwatch for men women, fitness tracker long time standby men women sports smartwatch",13184.0,4.1,12.0,True,,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,"smart watch with earbuds, 2",Premium,0
"fire-boltt glitz women smart watch with 1.19” amoled display, bluetooth calling, rotating crown, always on display, 1000 nits brightness, ip68 waterproof pearl white",1999.0,4.1,1100.0,True,Limited time deal,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,fire-boltt glitz women smart watch,Budget,1
"rugged smart watches for men, fitness tracker smartwatch for android/iphone, 1.91"" hd screen bluetooth answer/make calls, ip68 waterproof, ai assistant, heart rate/spo₂/sleep monitor, titanium gray",5612.0,3.0,6.0,True,,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,"rugged smart watches for men,",Mid-Range,0
"fire-boltt glitz women smart watch with 1.19” amoled display, bluetooth calling, rotating crown, always on display, 1000 nits brightness, ip68 waterproof gold",2499.0,4.1,1100.0,True,,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,fire-boltt glitz women smart watch,Budget,1
"fire-boltt brillia smart watch 2.02” super amoled display, bluetooth calling, spo2, heart rate monitor, 120+ sports modes, fitness tracker, voice assistant, smart watch for man & women",1618.0,4.0,23100.0,True,,1,0,0,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,fire-boltt brillia smart watch 2.02”,Budget,1
"gamesir active 2 smartwatch for men & women, 1.39” hd round display, bluetooth calling, heart rate & spo₂, 100+ sports modes, ip67, long battery life for android & ios (metal gold)",1499.0,4.5,16.0,True,,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,gamesir active 2 smartwatch for,Budget,0
"gamesir genquella premium smartwatch for women & girls, bluetooth calling, 1.69” amoled hd display, 100+ fitness modes, spo₂ & sleep monitor, custom watch faces, ip68 waterproof, stylish design(green)",1299.0,3.8,31.0,True,Limited time deal,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,gamesir genquella premium smartwatch for,Budget,0
"hammer active 2.0 1.95"" display bluetooth calling smart watch with metal body, in-built games, wireless charging, aod, 600 nits brightness (blue)",1499.0,3.6,25.0,True,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"hammer active 2.0 1.95"" display",Budget,0
"fastrack marvellous fx1 1.43"" amoled smart watch with spo2 monitoring, sleep & mood tracking, bluetooth calling, ai voice assistant, alloy case – smartwatch for men & women (gun grey)",5999.0,3.8,922.0,False,,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,"fastrack marvellous fx1 1.43"" amoled",Mid-Range,0
"military smart watch for men with gps, 5atm waterproof, 500mah battery, compass & altimeter, 170+ sports modes, health/sleep monitor, 1.43'' amoled smartwatch with bluetooth call for android ios",9381.0,3.8,14.0,True,,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,military smart watch for men,Premium,0
"punnkfunnk newly launched safeguard 5g/4g kids smart watch with sim calling, gps tracker, video call, sos alerts, face unlock, games, ip67, 800mah battery, voice chat, live location(black)",3129.0,3.6,240.0,False,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,punnkfunnk newly launched safeguard 5g/4g,Mid-Range,0
fastrack reflex beat+ 1.69 ultravu display|500 nits brightness|60 sports modes|24 * 7 heart rate monitor|spo2 monitor|sleep tracker|ip68 water resistant|music & camera control,1799.0,3.9,3600.0,True,,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,fastrack reflex beat+ 1.69 ultravu,Budget,0
"accutime kids dc comics batman superman wonder woman justice league educational learning touchscreen smart watch for boys, girls and toddlers - selfie cam, learning games,alarm,calculator pedometer",3631.0,4.4,2000.0,True,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,accutime kids dc comics batman,Mid-Range,1
"punnkfunnk kids smart watch 1.44"" tft display, 4g sim card phone with long-lasting voice call, kids gps, music player, alarm clock, games, & ip67 waterproof(black)(made by melbon)",1349.0,2.8,191.0,True,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,"punnkfunnk kids smart watch 1.44""",Budget,0
"miracle digital smartwatch for men with bluetooth calling – 1.46"" hd screen, ai assistant, 30-day battery, health monitoring, 100+ sports modes, ipx68 waterproof, silver strap, android/ios",1929.0,3.6,36.0,True,Limited time deal,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,miracle digital smartwatch for men,Budget,0
pebble endure 2 1.43” amoled smartwatch with always-on display | rotating crown | bt calling | health suite | premium rugged build | multiple sports modes| diy watch faces | step tracker (blue),2999.0,4.0,393.0,True,Limited time deal,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,pebble endure 2 1.43” amoled,Budget,0
"gamesir fitrivo silver dial smart watch combo 2.01"" amoled display with 4 straps, bluetooth calling, ip67, crown control, 100+ sports modes, spo₂ & health tracking, for men & women (silver dial)",1690.0,4.4,18.0,True,Limited time deal,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,gamesir fitrivo silver dial smart,Budget,0
punnkfunnk nexoro 1.96” smartwatch for men & women | bluetooth calling | heart rate | spo2 | sleep & fitness tracker | 100+ sports modes | ip67 | compatible with android & iphone - (dark blue),949.0,3.3,144.0,True,,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,0,1,0,1,1,0,punnkfunnk nexoro 1.96” smartwatch for,Budget,0
"nervfit orion s1 1.43"" truecolor+amoled+aod, functional crown control, bluetooth calling, ai voice assistant, ip68 waterproof, heart rate & spo2 monitor, & 100+ sports modes (midnight black silicone)",2299.0,4.1,60.0,True,,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,"nervfit orion s1 1.43"" truecolor+amoled+aod,",Budget,0
"cubitt jr. smartwatch fitness tracker for kids and teens with games, step counter, sleep monitor, heart rate monitor, calculator, activity tracking, 1.75"" amoled touchscreen, waterproof – dusty lilac",10487.0,4.4,126.0,True,,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,cubitt jr. smartwatch fitness tracker,Premium,0
punnkfunnk nexoro 2.01” smartwatch for men & women | bluetooth calling | heart rate | spo2 | sleep & fitness tracker | 100+ sports modes | ip67 | compatible with android & iphone - (light green),949.0,3.3,144.0,True,Limited time deal,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,0,1,0,1,1,0,punnkfunnk nexoro 2.01” smartwatch for,Budget,0
"fire-boltt phoenix aura women smart watch with 1.26” diamond-cut hd display, rotating crown, wireless charging, bluetooth calling, voice assistant, 120+ sports modes - white rosé",1699.0,4.1,1700.0,True,,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,fire-boltt phoenix aura women smart,Budget,1
"vibez majestic luxury smartwatch for women & men - stainless steel strap, 1.83""display, high resolution, 60 sports modes,100+ watch faces, long battery & bluetooth calling smart watch for women & men",1199.0,2.8,190.0,True,,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,vibez majestic luxury smartwatch for,Budget,0
"gamesir h20 silver dial smart watch combo 1.49"" amoled display with 4 straps, bluetooth calling, ip67, crown control, 100+ sports modes, spo₂ & health tracking, for men & women (silver dial)",1690.0,4.4,18.0,True,,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,gamesir h20 silver dial smart,Budget,0
"punnkfunnk glavito round dial smartwatch 1.49"" amoled display, bluetooth calling, functional crown control, 100+ sports modes, ip67, health tracking, 100+ watch faces for men & women (metal gold)",1199.0,2.9,32.0,True,,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,punnkfunnk glavito round dial smartwatch,Budget,0
"smart watch for men women, 2026 smartwatch(answer/make call) , 1.91"" new fitness watch with 120+ sport modes, fitness tracke with pedometer/sleep monitor/heart rate/ip68 waterproof, for android/iphone",4896.0,4.2,173.0,True,,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,"smart watch for men women,",Mid-Range,0
"casio g-shock g-squad athleisure series digital men's smartwatch (gbd-100-1dr, g1040)",12396.0,4.1,170.0,True,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,casio g-shock g-squad athleisure series,Premium,0
"pebble junior 4g kids smartwatch | gps safety tracking, parental control, sos, video & voice calling | free detachable cover & strap | large display",4499.0,3.2,30.0,True,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,pebble junior 4g kids smartwatch,Mid-Range,0
"sekyo 'spark' kids smart watch | activity tracker, games, class mode, parent control app, good habit app, waterproof, alarm, calculator, calendar, flashlight, stopwatch | best gift for kids/boys/girls",2390.0,4.2,24.0,True,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,sekyo 'spark' kids smart watch,Budget,0
"smart watch for men women(answer/make call), smartwatches with heart rate/spo2/sleep/stress monitor, ip68 waterproof activity tracker for android iphone, 100+ sports fitness watch (silver, 2.01"")",5481.0,4.2,979.0,True,,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,1,1,0,smart watch for men women(answer/make,Mid-Range,0
smart watch with earbuds 3 in 1 round fitness tracker 1.28inch smartwatch for men answer/make call speaker recording sleep monitor sports smart watch long time standby,15303.0,3.8,784.0,True,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,smart watch with earbuds 3,Premium,0
"toobur small smart watch for women, 1.1'' amoled screen smartwatch, compatible android & ios phones, answer/make calls, fitness tracker with heart rate/step/calories monitor, ip68 waterproof, pink",12020.0,4.0,240.0,True,,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,toobur small smart watch for,Premium,0
"vtech kidizoom smartwatch dx3, purple",14164.0,4.6,380.0,True,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"vtech kidizoom smartwatch dx3, purple",Premium,0
"punnkfunnk genquira smartwatch for women with bluetooth calling, 1.69"" hd amoled display, health & fitness tracker with spo2, heart rate, 100+ sports modes, ip67 for android & iphone(skyblue)",1239.0,4.0,185.0,True,Limited time deal,1,0,0,1,0,1,1,0,1,1,0,0,1,1,0,0,0,1,0,1,1,0,punnkfunnk genquira smartwatch for women,Budget,0
"amoled 1.75"" smart watch for men (answer/make calls),lightweight 100+ sport modes fitness watchs with sleep monitor, health monitor men's smartwatch for android phones iphone(2 bands)",4918.0,3.9,8.0,True,,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"amoled 1.75"" smart watch for",Mid-Range,0
"fire-boltt legacy luxury round smart watch 1.43″ super amoled,bluetooth calling,wireless charging,voice assistant,spo₂ & heart rate monitor,110+ sports modes,metal smart watch for men & women - silver",1899.0,3.8,2200.0,True,Limited time deal,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,fire-boltt legacy luxury round smart,Budget,0
"pebble newly launched cosmos ultra 2.0 smartwatch for men & women 1.91” infinite display, bluetooth calling, sleek ultra-thin design fitness & sleep monitor works with android & ios - obsidian black",1999.0,3.8,49.0,True,Limited time deal,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,pebble newly launched cosmos ultra,Budget,0
"fastrack limitless fs2 classic smart watch, 1.83” tft display, 240 * 284 pixel resolution, singlesync bt calling, ai voice assistant, 100+ sports modes & smartwatch faces, ip68 (gun)",2299.0,3.9,168.0,True,,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,fastrack limitless fs2 classic smart,Budget,0
"timex smart neo 1.43""(3.6cm) amoled display with bt calling smartwatch for unisex - twtxw1204t",5294.0,1.0,1.0,True,,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"timex smart neo 1.43""(3.6cm) amoled",Mid-Range,0
"smart watch for man women with bluetooth call, android ＆ ios compatible 1.96"" amoled touchscreen ai voice fitness tracker heart rate/sleep/spo2/stress monitor pedometer, 120+ sport modes",2500.0,4.0,16.0,True,,1,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,smart watch for man women,Budget,0
"kids smartwatch, ages 3-12 | gps tracker & phone watch with two-way calling, text messaging, sos alert, camera, school mode, safety tracker – blue",12302.0,3.8,23.0,True,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"kids smartwatch, ages 3-12 |",Premium,0
"gamesir active 5 max round smart watch hd display 1.3"" screen ip68 waterproof, sunlight resistance bluetooth calling, multi features round dial wireless charging smart watch for men & women (pink)",1549.0,3.1,159.0,False,,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,gamesir active 5 max round,Budget,0
"noise twist round dial smart watch with bluetooth calling, 1.38"" tft display, up-to 7 days battery,",2298.0,3.0,1.0,False,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,noise twist round dial smart,Budget,0
"military smart watch for men(answer/make call), outdoor sports smartwatch with flashlight/100 days battery/compass/heart rate/spo2/sleep monitor/2 straps, fitness tracker for iphone/android phones",13160.0,4.1,1200.0,True,,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,military smart watch for men(answer/make,Premium,1
"4g kids smart watch boys with gps tracker & video calling kids cell phone watch age 5-12,one-key sos call voice chat camera alarm clock hd touch screen gps smart watch gifts for kids (blue)",3949.0,3.7,32.0,True,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4g kids smart watch boys,Mid-Range,0
"gamesir genquira elegant smartwatch for women with call function, amoled touchscreen, 24/7 wellness monitoring, voice assistant, long battery life, ip68 water resistant android support(grey)",1299.0,3.5,25.0,True,Limited time deal,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,gamesir genquira elegant smartwatch for,Budget,0
